bay_code,bay_sample,place_name,year,date,YYYYMMDD,trans_loc,trans_area_m2,species_common,species_scientific,species_code,death_estimate,width_mm,notes,measurers
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,45,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,40,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,40,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,50,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,41,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,26,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,51,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,39,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,37,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,36,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,40,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,35,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,46,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,27,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,27,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,17,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,19,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,50,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,75,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,32,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,38,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,31,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,40,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Whole,21,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,59,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,39,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,41,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,36,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,31,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,50,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,35,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Crab,13,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Crab,36,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Crab,19,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Crab,21,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,28,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,37,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,21,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,20,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,25,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,20,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,26,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,19,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,13,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,22,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,17,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,21,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,16,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,21,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,23,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,19,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,22,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,25,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,17,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,46,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,17,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,30,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,36,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,27,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,24,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,30,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,36,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,33,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,36,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,17,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,18,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,27,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,22,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,19,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,24,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,25,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,20,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,32,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,21,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,29,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,21,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,29,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,30,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,30,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,35,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,17,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,37,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,24,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,29,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,18,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,22,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,23,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,20,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,21,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,23,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,13,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,24,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,22,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,20,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,43,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,31,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,27,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,30,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,18,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,30,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,24,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,24,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,33,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,37,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,32,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,29,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,36,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,20,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,20,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,17,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,32,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,25,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Pointed macoma,Macoma inquinata,CLAMMP,Whole,28,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Pointed macoma,Macoma inquinata,CLAMMP,Drill,33,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Pointed macoma,Macoma inquinata,CLAMMP,Drill,19,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Pointed macoma,Macoma inquinata,CLAMMP,Drill,36,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Pointed macoma,Macoma inquinata,CLAMMP,Drill,34,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,40,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,38,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,50,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,43,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,44,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,39,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,32,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,33,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,47,Estimate,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,41,Estimate,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Crab,29,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,21,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,26,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,34,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,55,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,48,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,28,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,40,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,24,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,48,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,39,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,22,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,19,,"Tiff, Wendel, Maggie"
SFEI,A,S Fish Egg Island a,2018,6/28/18,20180628,Outside,100,Steamer clam,Protothaca staminea,CLAMST,Whole,36,,"Tiff, Wendel, Maggie"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Edge,100,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,53,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Edge,100,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,35,Estimate,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Edge,100,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,51,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Edge,100,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,60,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,58,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,Sea Otter,47,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Edge,100,Cockle,Clinocardium nutallii,CLAMCK,Whole,45,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Edge,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,60,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Edge,100,Steamer clam,Protothaca staminea,CLAMST,Sea Otter,49,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Edge,100,Steamer clam,Protothaca staminea,CLAMST,Crab,54,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,59,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Inside,100,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,62,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Inside,100,Pointed macoma,Macoma inquinata,CLAMMP,Sea Otter,55,Estimate,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Outside,100,Bentnose macoma,Macoma nasuta,CLAMMB,Sea Otter,52,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Outside,100,Bentnose macoma,Macoma nasuta,CLAMMB,Crab,52,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Outside,100,Bentnose macoma,Macoma nasuta,CLAMMB,Whole,46,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Sea Otter,66,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Crab,23,,"Tiff, Liz, Talia, EW"
SWAD,A,S Wadleigh Island a,2018,6/12/18,20180612,Outside,100,Butter clam,Saxidomus gigantea,CLAMBU,Crab,29,,"Tiff, Liz, Talia, EW"
