"","bay_code","bay_sample","site_code","place_name","latitude","longitude","date_YYYYMMDD","year","trans_loc","bin_loc_transect_m","trans_bin","bin_area_m2","pit_count_bin","pit_count_m2","sed1_type","sed2_type","sed1_no","sed2_no","sed_avg_no","field_collector","notes"
"745","BLAQ","A","2017_H_07","Blanquizal Point",55.62082,-133.38664,2017-08-20,2017,"outside","50",5,10,2,0.2,"muddy sand","gravel",3,7,5,"Tiff Stephens, Earthwatch",""
"746","BLAQ","A","2017_H_07","Blanquizal Point",55.62082,-133.38664,2017-08-20,2017,"outside","60",6,10,8,0.8,"muddy sand","gravel",3,7,5,"Tiff Stephens, Earthwatch",""
"747","BLAQ","A","2017_H_07","Blanquizal Point",55.62082,-133.38664,2017-08-20,2017,"outside","70",7,10,2,0.2,"muddy sand","gravel",3,7,5,"Tiff Stephens, Earthwatch",""
"748","BLAQ","A","2017_H_07","Blanquizal Point",55.62082,-133.38664,2017-08-20,2017,"outside","80",8,10,2,0.2,"sand","gravel",4,7,5.5,"Tiff Stephens, Earthwatch",""
"749","BLAQ","A","2017_H_07","Blanquizal Point",55.62082,-133.38664,2017-08-20,2017,"outside","90",9,10,4,0.4,"sand","gravel",4,7,5.5,"Tiff Stephens, Earthwatch",""
"750","BLAQ","A","2017_H_07","Blanquizal Point",55.62082,-133.38664,2017-08-20,2017,"outside","100",10,10,3,0.3,"sand","gravel",4,7,5.5,"Tiff Stephens, Earthwatch",""
"751","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"edge","10",1,10,0,0,"sand","cobble",4,8,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"752","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"edge","20",2,10,0,0,"sand","cobble",4,8,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"753","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"edge","30",3,10,0,0,"sand","cobble",4,8,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"754","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"edge","40",4,10,0,0,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"755","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"edge","50",5,10,0,0,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"756","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"edge","60",6,10,0,0,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"757","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"edge","70",7,10,0,0,"sand","sand",4,4,4,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"758","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"edge","80",8,10,0,0,"gravel","sand",7,4,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"759","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"edge","90",9,10,0,0,"gravel","sand",7,4,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"760","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"edge","100",10,10,0,0,"gravel","sand",7,4,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"761","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"inside","10",1,10,0,0,"coarse sand","cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"762","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"inside","20",2,10,0,0,"coarse sand","cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"763","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"inside","30",3,10,0,0,"coarse sand","cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"764","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"inside","40",4,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"765","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"inside","50",5,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"766","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"inside","60",6,10,0,0,"sand","pebble",4,6,5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"767","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"inside","70",7,10,0,0,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"768","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"inside","80",8,10,0,0,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"769","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"inside","90",9,10,0,0,"coarse sand","cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"770","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"inside","100",10,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"771","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"outside","10",1,10,0,0,"coarse sand","cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"772","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"outside","20",2,10,0,0,"coarse sand","cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"773","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"outside","30",3,10,0,0,"coarse sand","cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"774","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"outside","40",4,10,0,0,"coarse sand","cobble",5,8,6.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"775","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"outside","50",5,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"776","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"outside","60",6,10,0,0,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"777","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"outside","70",7,10,0,0,"sand","gravel",4,7,5.5,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"778","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"outside","80",8,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"779","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"outside","90",9,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"780","TROC","A","2017_M_06","Trocadero Bay",55.344914,-133.0011,2017-08-21,2017,"outside","100",10,10,1,0.1,"coarse sand","gravel",5,7,6,"Wendel Raymond, Cathy Mattson, Tiff Stephens",""
"781","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"edge","10",1,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"782","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"edge","20",2,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"783","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"edge","30",3,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond",""
"784","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"edge","40",4,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond",""
"785","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"edge","50",5,10,0,0,"coarse sand","coarse sand",5,5,5,"Wendel Raymond",""
"786","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"edge","60",6,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond",""
"787","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"edge","70",7,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond",""
"788","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"edge","80",8,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"789","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"edge","90",9,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"790","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"edge","100",10,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"791","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"inside","10",1,10,0,0,"muddy sand","sandy mud",3,2,2.5,"Wendel Raymond",""
"792","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"inside","20",2,10,0,0,"muddy sand","muddy sand",3,3,3,"Wendel Raymond",""
"793","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"inside","30",3,10,0,0,"muddy sand","sand",3,4,3.5,"Wendel Raymond",""
"794","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"inside","40",4,10,0,0,"muddy sand","sand",3,4,3.5,"Wendel Raymond",""
"795","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"inside","50",5,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"796","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"inside","60",6,10,0,0,"gravel","muddy sand",7,3,5,"Wendel Raymond",""
"797","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"inside","70",7,10,0,0,"sandy mud","gravel",2,7,4.5,"Wendel Raymond",""
"798","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"inside","80",8,10,0,0,"sand","gravel",4,7,5.5,"Wendel Raymond",""
"799","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"inside","90",9,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"800","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"inside","100",10,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"801","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"outside","10",1,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"802","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"outside","20",2,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond",""
"803","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"outside","30",3,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"804","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"outside","40",4,10,0,0,"gravel","coarse sand",7,5,6,"Wendel Raymond",""
"805","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"outside","50",5,10,0,0,"gravel","coarse sand",7,5,6,"Wendel Raymond",""
"806","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"outside","60",6,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond",""
"807","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"outside","70",7,10,0,0,"coarse sand","gravel",5,7,6,"Wendel Raymond",""
"808","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"outside","80",8,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"809","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"outside","90",9,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"810","REFU","A","2017_M_08","Port Refugio",55.282137,-133.334028,2017-08-22,2017,"outside","100",10,10,0,0,"muddy sand","gravel",3,7,5,"Wendel Raymond",""
"811","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"edge ","10",1,20,1,0.05,"sand","sand",4,4,4,"Ginny, Annie ",NA
"812","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"edge ","20",2,20,2,0.1,"sand","sand",4,4,4,"Ginny, Annie ",NA
"813","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"edge ","30",3,20,2,0.1,"sand","sand",4,4,4,"Ginny, Annie ",NA
"814","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"edge ","40",4,20,2,0.1,"sand","sand",4,4,4,"Ginny, Annie ",NA
"815","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"edge ","50",5,20,0,0,"sand","cobble",4,8,6,"Ginny, Annie ",NA
"816","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"inside ","30",3,20,4,0.2,"sand","muddy sand",4,3,3.5,"Ginny, Annie ",NA
"817","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"inside ","40",4,20,2,0.1,"sand","muddy sand",4,3,3.5,"Ginny, Annie ",NA
"818","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"inside ","50",5,20,1,0.05,"sand","muddy sand",4,3,3.5,"Ginny, Annie ",NA
"819","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"inside ","10",1,20,3,0.15,"sand","muddy sand",4,3,3.5,"Ginny, Annie ",NA
"820","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"inside ","20",2,20,3,0.15,"sand","muddy sand",4,3,3.5,"Ginny, Annie ",NA
"821","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"outside ","10",1,20,0,0,"sand","sand",4,4,4,"Ginny, Annie ","Stream at 50m, Lots of cobble "
"822","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"outside ","20",2,20,1,0.05,"sand","sand",4,4,4,"Ginny, Annie ","Stream at 50m, Lots of cobble "
"823","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"outside ","30",3,20,0,0,"sand","sand",4,4,4,"Ginny, Annie ","Stream at 50m, Lots of cobble "
"824","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"outside ","40",4,20,0,0,"sand","sand",4,4,4,"Ginny, Annie ","Stream at 50m, Lots of cobble "
"825","BAKE","A","","Baker Island - eel",55.3575,-133.5869444,2019-06-18,2019,"outside ","50",5,20,0,0,"sand","sand",4,4,4,"Ginny, Annie ","Stream at 50m, Lots of cobble "
"826","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"edge","10",1,20,22,1.1,"sand","muddy sand",4,3,3.5,"Becca, Michele","Sparse Pebbles Through First 40m"
"827","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"edge","20",2,20,19,0.95,"sand","muddy sand",4,3,3.5,"Becca, Michele","Sparse Pebbles Through First 40m"
"828","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"edge","30",3,20,16,0.8,"sand","muddy sand",4,3,3.5,"Becca, Michele","Sparse Pebbles Through First 40m"
"829","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"edge","40",4,20,13,0.65,"sand","muddy sand",4,3,3.5,"Becca, Michele","Sparse Pebbles Through First 40m"
"830","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"edge","50",5,20,2,0.1,"sand","muddy sand",4,3,3.5,"Becca, Michele","Sparse Pebbles Through First 40m"
"831","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"inside","10",1,20,14,0.7,"muddy sand","mud",3,1,2,"Becca, Michele",NA
"832","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"inside","20",2,20,23,1.15,"muddy sand","mud",3,1,2,"Becca, Michele",NA
"833","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"inside","30",3,20,17,0.85,"muddy sand","mud",3,1,2,"Becca, Michele",NA
"834","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"inside","40",4,20,2,0.1,"muddy sand","mud",3,1,2,"Becca, Michele",NA
"835","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"inside","50",5,20,4,0.2,"muddy sand","mud",3,1,2,"Becca, Michele",NA
"836","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"outside ","10",1,20,22,1.1,"course sand","sand",5,4,4.5,"Becca, Michele","Sparse Cobbles throughout"
"837","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"outside ","20",2,20,32,1.6,"course sand","sand",5,4,4.5,"Becca, Michele","Sparse Cobbles throughout"
"838","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"outside ","30",3,20,36,1.8,"course sand","sand",5,4,4.5,"Becca, Michele","Sparse Cobbles throughout"
"839","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"outside ","40",4,20,28,1.4,"course sand","sand",5,4,4.5,"Becca, Michele","Sparse Cobbles throughout"
"840","CHUS","A","2017_H_03","Chusini Cove",55.80692,-133.171,2019-05-08,2019,"outside ","50",5,20,24,1.2,"course sand","sand",5,4,4.5,"Becca, Michele","Sparse Cobbles throughout"
"841","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"outside ","10",1,20,0,0,"muddy sand","sandy mud",3,2,2.5,"Becca, Bryce","Sparse Cobble"
"842","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"outside ","20",2,20,0,0,"muddy sand","sandy mud",3,2,2.5,"Becca, Bryce","Sparse Cobble"
"843","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"outside ","30",3,20,0,0,"muddy sand","sandy mud",3,2,2.5,"Becca, Bryce","Sparse Cobble"
"844","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"outside ","40",4,20,0,0,"muddy sand","sandy mud",3,2,2.5,"Becca, Bryce","Sparse Cobble"
"845","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"outside ","50",5,20,0,0,"muddy sand","sandy mud",3,2,2.5,"Becca, Bryce","Sparse Cobble"
"846","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"edge","10",1,20,0,0,"sand","sand",4,4,1,"Lia, Lassie","Sparse Fist Sized Cobble"
"847","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"edge","20",2,20,0,0,"sand","sand",4,4,1,"Lia, Lassie","Sparse Fist Sized Cobble"
"848","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"edge","30",3,20,0,0,"sand","sand",4,4,1,"Lia, Lassie","Sparse Fist Sized Cobble"
"849","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"edge","40",4,20,0,0,"sand","sand",4,4,1,"Lia, Lassie","Sparse Fist Sized Cobble"
"850","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"edge","50",5,20,0,0,"sand","sand",4,4,1,"Lia, Lassie","Sparse Fist Sized Cobble"
"851","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"inside","10",1,20,3,0.15,"sandy mud","sandy mud",2,2,2,"Becca, Bryce",NA
"852","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"inside","20",2,20,0,0,"sandy mud","sandy mud",2,2,2,"Becca, Bryce",NA
"853","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"inside","30",3,20,1,0.05,"sandy mud","sandy mud",2,2,2,"Becca, Bryce",NA
"854","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"inside","40",4,20,0,0,"sandy mud","sandy mud",2,2,2,"Becca, Bryce",NA
"855","DUNB","A","2017_L_05","Dunbar Inlet",55.0848,-132.826,2019-05-06,2019,"inside","50",5,20,0,0,"sandy mud","sandy mud",2,2,2,"Becca, Bryce",NA
"856","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"inside ","10",1,20,0,0,"sand","cobble",4,8,6,"Bryce, Lassi","Sparse cobble 21m-40m"
"857","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"inside ","20",2,20,0,0,"sand","cobble",4,8,6,"Bryce, Lassi","Sparse cobble 21m-40m"
"858","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"inside ","30",3,20,0,0,"sand","pebble",4,6,5,"Bryce, Lassi","Sparse cobble 21m-40m"
"859","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"inside ","40",4,20,0,0,"sand","sand",4,4,4,"Bryce, Lassi","Sparse cobble 21m-40m"
"860","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"inside ","50",5,20,0,0,"sand","sand",4,4,4,"Bryce, Lassi","Sparse cobble 21m-40m"
"861","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"edge","10",1,20,0,0,"sand","cobble",4,8,6,"Bryce, Lassi",NA
"862","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"edge","20",2,20,0,0,"sand","cobble",4,8,6,"Bryce, Lassi",NA
"863","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"edge","30",3,20,0,0,"sand","pebble",4,6,5,"Bryce, Lassi",NA
"864","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"edge","40",4,20,0,0,"sand","sand",4,4,4,"Bryce, Lassi",NA
"865","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"edge","50",5,20,0,0,"sand","pebble",4,6,5,"Bryce, Lassi",NA
"866","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"outside ","10",1,20,0,0,"sand","cobble",4,8,6,"Bryce, Lassi","Sparse cobble 21m-40m"
"867","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"outside ","20",2,20,0,0,"sand","cobble",4,8,6,"Bryce, Lassi","Sparse cobble 21m-40m"
"868","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"outside ","30",3,20,0,0,"sand","pebble",4,6,5,"Bryce, Lassi","Sparse cobble 21m-40m"
"869","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"outside ","40",4,20,0,0,"sand","pebble",4,6,5,"Bryce, Lassi","Sparse cobble 21m-40m"
"870","FARA","A","2017_L_06","Farallon Bay",55.19112,-133.105314,2019-05-22,2019,"outside ","50",5,20,0,0,"sand","cobble",4,8,6,"Bryce, Lassi","Sparse cobble 21m-40m"
"871","GOAT","A","2017_L_02","Goat Mouth Inlet",55.192784,-132.900113,2019-06-17,2019,"inside","10",1,20,9,0.45,"course sand","sand",5,4,4.5,"Becca, Claire ","Lots of clam debris "
"872","GOAT","A","2017_L_02","Goat Mouth Inlet",55.192784,-132.900113,2019-06-17,2019,"inside","20",2,20,8,0.4,"course sand","sand",5,4,4.5,"Becca, Claire ","Lots of clam debris "
"873","GOAT","A","2017_L_02","Goat Mouth Inlet",55.192784,-132.900113,2019-06-17,2019,"inside","30",3,20,13,0.65,"course sand","sand",5,4,4.5,"Becca, Claire ","Lots of clam debris "
"874","GOAT","A","2017_L_02","Goat Mouth Inlet",55.192784,-132.900113,2019-06-17,2019,"inside","40",4,20,4,0.2,"sand","sand",4,4,4,"Becca, Claire ","Lots of clam debris "
"875","GOAT","A","2017_L_02","Goat Mouth Inlet",55.192784,-132.900113,2019-06-17,2019,"inside","50",5,20,8,0.4,"sand","sand",4,4,4,"Becca, Claire ","Lots of clam debris "
"876","GOAT","A","2017_L_02","Goat Mouth Inlet",55.192784,-132.900113,2019-04-23,2019,"edge","10",1,20,35,1.75,"sand","cobble",4,8,6,"Tiffany ",NA
"877","GOAT","A","2017_L_02","Goat Mouth Inlet",55.192784,-132.900113,2019-04-23,2019,"edge","20",2,20,14,0.7,"muddy sand","cobble",3,8,5.5,"Tiffany ",NA
"878","GOAT","A","2017_L_02","Goat Mouth Inlet",55.192784,-132.900113,2019-04-23,2019,"edge","30",3,20,6,0.3,"sandy mud","gravel",2,7,4.5,"Tiffany ",NA
"879","GOAT","A","2017_L_02","Goat Mouth Inlet",55.192784,-132.900113,2019-04-23,2019,"edge","40",4,20,42,2.1,"sand","muddy sand",4,3,3.5,"Tiffany ",NA
"880","GOAT","A","2017_L_02","Goat Mouth Inlet",55.192784,-132.900113,2019-04-23,2019,"edge","50",5,20,27,1.35,"sand","muddy sand",4,3,3.5,"Tiffany ",NA
"881","GOAT","A","2017_L_02","Goat Mouth Inlet",55.192784,-132.900113,2019-04-23,2019,"outside ","10",1,20,12,0.6,"sand","gravel",4,7,5.5,"Tiffany ",NA
