"sp_code","bay_code","bay_sample","date","start_time","end_time","slope","tide_time","species_common","species_scientific","fork_length","taxon","mass_g","tide_height","julian","year","place_name","habitat","latitude","longitude"
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",28,"vertebrate",0.282007368441624,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",31,"vertebrate",0.387257799511382,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",25,"vertebrate",0.198105196128948,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",25,"vertebrate",0.198105196128948,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",25,"vertebrate",0.198105196128948,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",23,"vertebrate",0.152776948567923,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",30,"vertebrate",0.349644425940781,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",23,"vertebrate",0.152776948567923,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",30,"vertebrate",0.349644425940781,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",30,"vertebrate",0.349644425940781,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",34,"vertebrate",0.516424031619565,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",27,"vertebrate",0.251793853582773,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",31,"vertebrate",0.387257799511382,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",25,"vertebrate",0.198105196128948,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",31,"vertebrate",0.387257799511382,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",27,"vertebrate",0.251793853582773,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",32,"vertebrate",0.427528245494001,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",26,"vertebrate",0.223857772476694,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",30,"vertebrate",0.349644425940781,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",32,"vertebrate",0.427528245494001,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",28,"vertebrate",0.282007368441624,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",31,"vertebrate",0.387257799511382,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",25,"vertebrate",0.198105196128948,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",25,"vertebrate",0.198105196128948,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",23,"vertebrate",0.152776948567923,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",19,"vertebrate",0.0842379987538936,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",30,"vertebrate",0.349644425940781,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",31,"vertebrate",0.387257799511382,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",23,"vertebrate",0.152776948567923,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",31,"vertebrate",0.387257799511382,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",25,"vertebrate",0.198105196128948,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",25,"vertebrate",0.198105196128948,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",28,"vertebrate",0.282007368441624,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",31,"vertebrate",0.387257799511382,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",34,"vertebrate",0.516424031619565,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",27,"vertebrate",0.251793853582773,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",26,"vertebrate",0.223857772476694,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",31,"vertebrate",0.387257799511382,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",30,"vertebrate",0.349644425940781,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",30,"vertebrate",0.349644425940781,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",25,"vertebrate",0.198105196128948,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",28,"vertebrate",0.282007368441624,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",31,"vertebrate",0.387257799511382,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",21,"vertebrate",0.115066321406158,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",18,"vertebrate",0.0711771114190425,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",34,"vertebrate",0.516424031619565,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",25,"vertebrate",0.198105196128948,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",23,"vertebrate",0.152776948567923,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",34,"vertebrate",0.516424031619565,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",25,"vertebrate",0.198105196128948,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",31,"vertebrate",0.387257799511382,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",22,"vertebrate",0.133015571688032,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",20,"vertebrate",0.0988375208851278,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
"STICK3","NATZ","C",2020-08-05,740,800,"gentle",846,"Threespine stickleback","Gasterosteus aculeatus",23,"vertebrate",0.152776948567923,-0.4,218,2020,"Natzuhini Bay","eelgrass",55.247155,-132.879137
