site,date,YYYYMMDD,start_time,end_time,slope,tide_height,tide_time,species_common,species_scientific,sp_code,fork_length,unmeasured,QA/QV,same?,Sex,Notes:
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Tubesnout,Aulorhynchus flavidus,TUBESNT,35,,35,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Tubesnout,Aulorhynchus flavidus,TUBESNT,46,,46,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Tubesnout,Aulorhynchus flavidus,TUBESNT,34,,34,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Tubesnout,Aulorhynchus flavidus,TUBESNT,50,,50,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Tubesnout,Aulorhynchus flavidus,TUBESNT,120,,120,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Tubesnout,Aulorhynchus flavidus,TUBESNT,125,,125,MATCH,,
Nossuk Photographers point,8/6/18,20180806,1315,1325,gradual,0.6,14:11:00,Tubesnout,Aulorhynchus flavidus,TUBESNT,108,,108,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile Artedius,Artedius spp.,UNARTE,25,,25,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile Artedius,Artedius spp.,UNARTE,105,,105,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile Artedius,Artedius spp.,UNARTE,85,,85,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile Artedius,Artedius spp.,UNARTE,110,,110,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile Artedius,Artedius spp.,UNARTE,24,,24,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile Artedius,Artedius spp.,UNARTE,115,,115,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile Artedius,Artedius spp.,UNARTE,30,,30,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile Artedius,Artedius spp.,UNARTE,27,,27,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile Artedius,Artedius spp.,UNARTE,35,,35,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile Artedius,Artedius spp.,UNARTE,25,,25,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Juvenile Artedius,Artedius spp.,UNARTE,29,,29,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile Artedius,Artedius spp.,UNARTE,99,,99,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile Artedius,Artedius spp.,UNARTE,85,,85,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile Artedius,Artedius spp.,UNARTE,105,,105,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile Artedius,Artedius spp.,UNARTE,119,,119,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile Artedius,Artedius spp.,UNARTE,75,,75,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile Artedius,Artedius spp.,UNARTE,84,,84,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile Artedius,Artedius spp.,UNARTE,50,,50,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile Artedius,Artedius spp.,UNARTE,80,,80,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile Artedius,Artedius spp.,UNARTE,96,,96,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile Artedius,Artedius spp.,UNARTE,81,,81,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Juvenile Artedius,Artedius spp.,UNARTE,84,,84,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,38,,38,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,40,,40,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,80,,80,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,30,,30,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,38,,38,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,37,,37,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,90,,90,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Juvenile Artedius,Artedius spp.,UNARTE,35,,35,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Padded sculpin,Artedius fenestralis,,60,,60,MATCH,,
North Fish Egg,8/7/18,20180807,1425,1435,very gentile,0.6,15:25:00,Padded sculpin,Artedius fenestralis,,56,,56,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,65,,65,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,60,,60,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,53,,53,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,53,,53,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,49,,49,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,62,,62,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,56,,56,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,43,,43,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,49,,49,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,40,,40,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,60,,60,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,40,,40,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,60,,60,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,50,,50,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,50,,50,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,50,,50,MATCH,,
Nossuk Photographers point,6/30/18,20180630,817,825,gradual,-3.4,8:56,Penpoint gunnel,Apodichthys flavidus,GUNNPEN,48,,48,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Greenling,Hexagrammidae sp.,,200,,200,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Unknown ID,fish,UNID,14,,14,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Unknown ID,fish,UNID,15,,15,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Unknown ID,fish,UNID,14,,14,MATCH,,
North Fish Egg,6/27/18,20180627,643,653,very gentle,-3.6,7:20,Greenling,Hexagrammidae sp.,,60,,60,MATCH,,
